Index,Action number, actual_action dim1, actual_action dim2, cores in use dim1, cores in use dim2, number of jobs allocated, jobs in the system 
19933,4,0,0;2,8,2,2,34
19934,4,0,0;2,8,2,2,35
19935,4,0,0;2,8,2,2,36
19936,4,0,0;2,8,2,2,37
19937,4,0,0;2,8,2,2,38
19938,4,0,0;2,8,2,2,39
19939,4,0,0;2,8,2,2,40
19940,4,0,0;2,8,2,2,41
19941,4,0,0;2,8,2,2,42
19942,4,0,0;2,8,2,2,43
19943,4,0,0;2,8,2,2,44
19944,4,0,0;2,8,2,2,45
19945,4,0,0;2,8,2,2,46
19946,4,0,0;2,8,2,2,47
19947,4,0,0;2,8,2,2,48
19948,4,0,0;2,8,2,2,49
19949,4,0,0;2,8,2,2,50
19950,4,0,0;2,8,2,2,51
19951,4,0,0;2,8,2,2,52
19952,4,0,0;2,8,2,2,53
19953,4,0,0;2,8,2,2,54
19954,4,0,0;2,8,2,2,55
19955,4,0,0;2,8,2,2,56
19956,4,0,0;2,8,2,2,57
19957,4,0,0;2,8,2,2,58
19958,4,0,0;2,8,2,2,59
19959,4,0,0;2,8,2,2,60
19960,4,0,0;2,8,2,2,61
19961,4,0,0;2,8,2,2,62
19962,4,0,0;2,8,2,2,63
19963,4,0,0;2,8,2,2,64
19964,4,0,0;2,8,2,2,65
19965,4,0,0;2,8,2,2,66
19966,4,0,0;2,8,2,2,67
19967,4,0,0;2,8,2,2,68
19968,4,0,0;2,8,2,2,69
19969,4,0,0;2,8,2,2,70
19970,4,0,0;2,8,2,2,71
19971,4,0,0;2,8,2,2,72
19972,4,0,0;2,8,2,2,73
19973,4,0,0;2,8,2,2,74
19974,4,0,0;2,8,2,2,75
19975,4,0,0;2,8,2,2,76
19976,4,0,0;2,8,2,2,77
19977,4,0,0;2,8,2,2,78
19978,4,0,0;2,8,2,2,79
19979,4,0,0;2,8,2,2,80
19980,4,0,0;2,8,2,2,81
19981,4,0,0;2,8,2,2,82
19982,4,0,0;2,8,2,2,83
19983,4,0,0;2,8,2,2,84
19984,4,0,0;2,8,2,2,85
19985,4,0,0;2,8,2,2,86
19986,4,0,0;2,8,2,2,87
19987,4,0,0;2,8,2,2,88
19988,4,0,0;2,8,2,2,89
19989,4,0,0;2,8,2,2,90
19990,4,0,0;2,8,2,2,91
19991,4,0,0;2,8,2,2,92
19992,4,0,0;2,8,2,2,93
19993,4,0,0;2,8,2,2,94
19994,4,0,0;2,8,2,2,95
19995,4,0,0;2,8,2,2,96
19996,1,0,0,8,2,0,99
19997,1,0,0,8,2,0,100
19998,1,0,0,8,2,0,0
19999,1,0,0,8,2,0,1
20000,4,0,0;2,8,2,2,0
20001,4,0,0;2,8,2,2,1
20002,4,0,0;2,8,2,2,2
20003,4,0,0;2,8,2,2,3
20004,4,0,0;2,8,2,2,4
20005,4,0,0;2,8,2,2,5
20006,4,0,0;2,8,2,2,6
20007,4,0,0;2,8,2,2,7
20008,4,0,0;2,8,2,2,8
20009,4,0,0;2,8,2,2,9
20010,4,0,0;2,8,2,2,10
20011,4,0,0;2,8,2,2,11
20012,4,0,0;2,8,2,2,12
20013,4,0,0;2,8,2,2,13
20014,4,0,0;2,8,2,2,14
20015,4,0,0;2,8,2,2,15
20016,4,0,0;2,8,2,2,16
20017,4,0,0;2,8,2,2,17
20018,4,0,0;2,8,2,2,18
20019,4,0,0;2,8,2,2,19
20020,4,0,0;2,8,2,2,20
20021,4,0,0;2,8,2,2,21
20022,4,0,0;2,8,2,2,22
20023,4,0,0;2,8,2,2,23
20024,4,0,0;2,8,2,2,24
20025,4,0,0;2,8,2,2,25
20026,4,0,0;2,8,2,2,26
20027,4,0,0;2,8,2,2,27
20028,4,0,0;2,8,2,2,28
20029,4,0,0;2,8,2,2,29
20030,4,0,0;2,8,2,2,30
20031,4,0,0;2,8,2,2,31
20032,4,0,0;2,8,2,2,32
20033,4,0,0;2,8,2,2,33
20034,4,0,0;2,8,2,2,34
20035,4,0,0;2,8,2,2,35
20036,4,0,0;2,8,2,2,36
20037,4,0,0;2,8,2,2,37
20038,4,0,0;2,8,2,2,38
20039,4,0,0;2,8,2,2,39
20040,4,0,0;2,8,2,2,40
20041,4,0,0;2,8,2,2,41
20042,4,0,0;2,8,2,2,42
20043,4,0,0;2,8,2,2,43
20044,4,0,0;2,8,2,2,44
20045,4,0,0;2,8,2,2,45
20046,4,0,0;2,8,2,2,46
20047,4,0,0;2,8,2,2,47
20048,4,0,0;2,8,2,2,48
20049,4,0,0;2,8,2,2,49
20050,4,0,0;2,8,2,2,50
20051,4,0,0;2,8,2,2,51
20052,4,0,0;2,8,2,2,52
20053,4,0,0;2,8,2,2,53
20054,4,0,0;2,8,2,2,54
20055,4,0,0;2,8,2,2,55
20056,4,0,0;2,8,2,2,56
20057,4,0,0;2,8,2,2,57
20058,4,0,0;2,8,2,2,58
20059,4,0,0;2,8,2,2,59
20060,4,0,0;2,8,2,2,60
20061,4,0,0;2,8,2,2,61
20062,4,0,0;2,8,2,2,62
20063,4,0,0;2,8,2,2,63
20064,4,0,0;2,8,2,2,64
20065,4,0,0;2,8,2,2,65
20066,4,0,0;2,8,2,2,66
20067,4,0,0;2,8,2,2,67
20068,4,0,0;2,8,2,2,68
20069,4,0,0;2,8,2,2,69
20070,4,0,0;2,8,2,2,70
20071,4,0,0;2,8,2,2,71
20072,4,0,0;2,8,2,2,72
20073,4,0,0;2,8,2,2,73
20074,4,0,0;2,8,2,2,74
20075,4,0,0;2,8,2,2,75
20076,4,0,0;2,8,2,2,76
20077,4,0,0;2,8,2,2,77
20078,4,0,0;2,8,2,2,78
20079,4,0,0;2,8,2,2,79
20080,4,0,0;2,8,2,2,80
20081,4,0,0;2,8,2,2,81
20082,4,0,0;2,8,2,2,82
20083,4,0,0;2,8,2,2,83
20084,4,0,0;2,8,2,2,84
20085,4,0,0;2,8,2,2,85
20086,4,0,0;2,8,2,2,86
20087,4,0,0;2,8,2,2,87
20088,4,0,0;2,8,2,2,88
20089,4,0,0;2,8,2,2,89
20090,4,0,0;2,8,2,2,90
20091,4,0,0;2,8,2,2,91
20092,4,0,0;2,8,2,2,92
20093,4,0,0;2,8,2,2,93
20094,4,0,0;2,8,2,2,94
20095,4,0,0;2,8,2,2,95
20096,4,0,0;2,8,2,2,96
20097,1,0,0,8,2,0,99
20098,1,0,0,8,2,0,100
20099,1,0,0,8,2,0,0
20100,1,0,0,8,2,0,1
20101,4,0,0;2,8,2,2,0
20102,4,0,0;2,8,2,2,1
20103,4,0,0;2,8,2,2,2
20104,4,0,0;2,8,2,2,3
20105,4,0,0;2,8,2,2,4
20106,4,0,0;2,8,2,2,5
20107,4,0,0;2,8,2,2,6
20108,4,0,0;2,8,2,2,7
20109,4,0,0;2,8,2,2,8
20110,4,0,0;2,8,2,2,9
20111,4,0,0;2,8,2,2,10
20112,4,0,0;2,8,2,2,11
20113,4,0,0;2,8,2,2,12
20114,4,0,0;2,8,2,2,13
20115,4,0,0;2,8,2,2,14
20116,4,0,0;2,8,2,2,15
20117,4,0,0;2,8,2,2,16
20118,4,0,0;2,8,2,2,17
20119,4,0,0;2,8,2,2,18
20120,4,0,0;2,8,2,2,19
20121,4,0,0;2,8,2,2,20
20122,4,0,0;2,8,2,2,21
20123,4,0,0;2,8,2,2,22
20124,4,0,0;2,8,2,2,23
